,Date,^GSPC Close,^DJI Close,ES=F Close,YM=F Close
56,2022-01-25,4415.889742425722,34765.689810570875,4408.337896407848,34651.42124366574
57,2022-01-26,4409.280763537488,34634.280364697916,4400.73556616571,34519.64751946868
58,2022-01-27,4385.540804548937,34626.872052258834,4376.6615203989395,34507.48379108126
59,2022-01-28,4492.318403471343,35199.26416673982,4483.600965805016,35067.015296902624
60,2022-01-31,4577.160112007579,35611.199598547675,4565.706132420109,35474.50019788123
61,2022-02-01,4608.573178140915,35888.30849542061,4596.8756864128745,35755.2795948242
62,2022-02-02,4651.997530102128,36115.4558282335,4639.70214677692,35976.253993862345
63,2022-02-03,4538.53027652134,35590.217958988775,4529.975180282059,35448.14545304182
64,2022-02-04,4561.935158844923,35568.50380323467,4553.7958150407585,35455.24096126782
65,2022-02-07,4545.048185828548,35569.91340196707,4536.817277499983,35446.11816497725
66,2022-02-08,4583.232077333788,35946.63658229402,4574.06869568646,35824.20738901958
67,2022-02-09,4649.767810197126,36256.07913997805,4640.208968793062,36127.286954672825
68,2022-02-10,4565.53389212556,35722.42723335596,4558.864035202184,35618.43765046571
69,2022-02-11,4478.928205400327,35212.02578672441,4469.663360361096,35099.45190593575
70,2022-02-14,4461.726448397364,35037.79384003441,4453.951877860677,34941.32343689927
71,2022-02-15,4532.073245249274,35466.228704195906,4525.413782136776,35380.23130287872
72,2022-02-16,4536.066943343272,35410.91383259035,4530.988824314344,35326.50816916761
73,2022-02-17,4440.02417128426,34780.18571214195,4434.185819231118,34698.04886915085
74,2022-02-18,4408.206241470061,34544.15711540557,4402.76285423028,34470.99260591899
75,2022-02-22,4363.494046846736,34055.002597982,4358.669338825879,33982.41618235758
76,2022-02-23,4283.15285842064,33583.81254530247,4279.605104307642,33517.15357153872
77,2022-02-24,4347.2153592384075,33677.13510857172,4342.451034309318,33608.38153444438
78,2022-02-25,4444.474207170137,34523.44868458975,4439.760861408686,34457.815233499285
79,2022-02-28,4433.618119179833,34355.03331244438,4427.597133021265,34301.714052527386
80,2022-03-01,4365.0145128951635,33749.22658082099,4362.470503946948,33720.89602202803
81,2022-03-02,4446.390132975301,34353.76625740402,4441.534738465185,34310.83684881795
82,2022-03-03,4423.025836008479,34255.75559048546,4418.727747738771,34198.322361234306
83,2022-03-04,4387.93336082436,34073.442208366185,4386.291138705647,34041.20753623012
84,2022-03-07,4258.409649210681,33265.140283558845,4255.784469548943,33229.27866636976
85,2022-03-08,4227.605363428767,33077.88142723518,4225.628559588461,33046.82274055844
86,2022-03-09,4336.247414045323,33740.408669649514,4333.5816490268235,33718.868733963456
87,2022-03-10,4317.637048196713,33626.69839887154,4315.336056445692,33604.32695831524
88,2022-03-11,4261.673800769724,33393.683017403,4258.825401645798,33374.22976298653
89,2022-03-14,4230.047908985079,33394.744175999294,4228.922902693388,33393.48899959995
90,2022-03-15,4320.607203390924,34002.019899560095,4320.150865599046,33989.511690583575
91,2022-03-16,4417.3186439497495,34527.859619948984,4417.460692698414,34523.702095597815
92,2022-03-17,4471.862888720215,34951.21834485506,4470.42359338531,34931.18699657642
93,2022-03-18,4524.015072158632,35229.12707022222,4469.511412744929,34883.20124646993
94,2022-03-21,4522.048662129205,35024.43036890565,4512.996642741284,34905.84589576929
95,2022-03-22,4573.166413913582,35282.3750582932,4566.466365444322,35182.570716583126
96,2022-03-23,4517.041320002922,34827.2884832672,4508.18183358793,34717.30810576427
97,2022-03-24,4581.833367355644,35181.497679345826,4574.06869568646,35076.13809319319
98,2022-03-25,4605.045716706298,35336.886141857525,4598.396152461302,35233.25291819738
99,2022-03-28,4637.948562398801,35432.82992524151,4630.325939478283,35328.535457232174
100,2022-03-29,4694.793798920289,35775.746493272956,4688.610471334675,35670.13349611225
101,2022-03-30,4665.246174367854,35709.47159556831,4658.707972382265,35596.13748175544
102,2022-03-31,4592.223218686566,35151.504110812384,4592.5676992756635,35090.32910964518
103,2022-04-01,4607.883722019345,35293.331124845274,4601.1836735500865,35191.69351287369
104,2022-04-04,4645.165826695082,35398.35414950281,4640.208968793062,35304.208000457336
105,2022-04-05,4586.861002160308,35113.82506154979,4581.92443693667,35021.401315449795
106,2022-04-06,4542.290856285647,34967.18323836355,4536.817277499983,34868.34106657475
107,2022-04-07,4561.610970934206,35055.42966237736,4557.596980161828,34960.58267351269
108,2022-04-08,4549.5180194494305,35194.85719092758,4544.673018750193,35085.260889483754
109,2022-04-11,4472.734484003835,34776.178650576825,4469.156538344953,34685.88514076343
110,2022-04-12,4457.449147749411,34687.26306311982,4452.938233828392,34604.79361818062
111,2022-04-13,4507.25925913667,35036.190223498954,4502.860202418433,34952.47352125441
112,2022-04-14,4452.5224813932755,34921.28416952664,4447.363191650824,34826.78166125106
113,2022-04-18,4451.610300752894,34881.20563478136,4446.60295862661,34781.16767979823
114,2022-04-19,4523.092497707373,35387.52874800177,4520.092150967279,35316.37172884476
115,2022-04-20,4520.295077751086,35640.524003637925,4516.29098584621,35557.61900852861
116,2022-04-21,4453.60739727158,35267.475282928004,4450.4041237476795,35182.570716583126
117,2022-04-22,4330.064086459709,34272.72224938523,4325.472496768542,34188.185920911455
118,2022-04-25,4354.736518767023,34514.0328818211,4351.320419591812,34428.41955656302
119,2022-04-26,4232.16676157405,33693.70977231838,4227.40243664496,33612.43611057352
120,2022-04-27,4241.046045724047,33756.302291311986,4237.28546595974,33679.33661670434
121,2022-04-28,4345.998788422316,34379.146953681164,4341.944212293175,34289.550324139964
122,2022-04-29,4188.306364499339,33427.15306820341,4183.815743256701,33330.64306959827
123,2022-05-02,4212.0760200904,33512.592173393445,4207.636378015401,33429.98018476221
124,2022-05-03,4232.450364128005,33580.79933003463,4226.135381604604,33483.703318473315
125,2022-05-04,4358.841579120428,34525.788776867405,4353.854529672525,34432.47413269216
126,2022-05-05,4203.450146948474,33448.19410096733,4199.780636765191,33359.02510250225
127,2022-05-06,4179.598825700516,33348.25117511222,4175.70659099842,33256.647055241454
128,2022-05-09,4045.6965975186677,32685.660579945867,4041.905578736789,32599.80572232072
129,2022-05-10,4055.6405048685892,32599.542412445146,4051.281786035426,32524.796063931622
130,2022-05-11,3988.8716536755605,32268.45499107953,3983.8744578884675,32176.102516825555
131,2022-05-12,3983.702217593919,32163.230029524933,3980.8335257916124,32083.86090988761
132,2022-05-13,4078.791976184101,32635.952426893888,4074.595598777983,32558.246316997032
133,2022-05-16,4062.6954277378236,32663.077303625014,4059.3909382937068,32597.77843425615
134,2022-05-17,4144.638500397557,33100.13012183444,4140.482460876514,33025.53621588046
135,2022-05-18,3977.2147473042824,31919.721848503446,3976.2721276463294,31868.968375043172
136,2022-05-19,3954.012544292819,31679.5495858304,3950.9310268392023,31627.72109535932
137,2022-05-20,3954.590390683294,31688.438768847896,3952.704903895701,31638.871179714457
138,2022-05-23,4027.967973292869,32315.215261389178,4025.9406852282987,32273.412343924923
139,2022-05-24,3995.2576605732943,32364.254250997972,3994.26430921939,32314.97174924861
140,2022-05-25,4033.015900775914,32558.529424607612,4031.008905389724,32513.645979576486
141,2022-05-26,4113.20538905753,33082.492319717974,4111.086783940246,33044.795452493876
142,2022-05-27,4214.975398381965,33666.11964881462,4212.4511871687555,33610.40882250895
143,2022-05-31,4188.529089018152,33440.239371042095,4187.61690837777,33420.85738847164
144,2022-06-01,4157.1872947308375,33260.93524464366,4154.926888336577,33245.49697088632
145,2022-06-02,4233.808488749387,33701.92187279869,4232.217245798314,33676.29568460748
146,2022-06-03,4164.597092000046,33348.58377706032,4163.036040594857,33336.72493379198
147,2022-06-06,4177.663102160346,33364.8852320639,4176.720235030706,33361.05239056682
148,2022-06-07,4217.448630427536,33632.851534911264,4215.49211926561,33617.50433073495
149,2022-06-08,4171.925718555733,33359.93579831251,4170.131548820853,33337.73857782426
150,2022-06-09,4072.639335087745,32713.12003839859,4071.0478446649854,32703.197413613798
151,2022-06-10,3954.0835686671517,31821.113289987712,3952.1980818795587,31816.258885364346
152,2022-06-13,3800.789953990725,30933.111623368462,3801.671943085223,30943.511373566886
153,2022-06-14,3786.446989922566,30779.128800042152,3787.7343376413032,30789.43748065955
154,2022-06-15,3841.700736021294,31086.971700737733,3840.95064933627,31079.339673893086
155,2022-06-16,3716.799548059728,30335.396226041852,3718.2997214297748,30336.338598228118
156,2022-06-17,3724.979724692341,30296.582766563435,3713.748469623682,30212.866064318892
157,2022-06-21,3816.1569559020472,30946.805716671814,3819.157302642141,30941.484085502314
158,2022-06-22,3811.1899516608373,30899.04368097088,3814.089082480715,30886.74730775892
159,2022-06-23,3847.5190428677424,31095.922256733753,3851.593911675264,31090.489758248223
160,2022-06-24,3965.111896952003,31930.47597815847,3969.6834414364766,31916.60964456057
161,2022-06-27,3953.3233356429378,31867.204396854177,3957.0128910329126,31849.709138429756
162,2022-06-28,3873.6914010734163,31369.23196825912,3877.695245506605,31355.05085067463
163,2022-06-29,3870.934319002203,31452.675461760587,3873.3872583693933,31421.951356805446
164,2022-06-30,3837.027728144917,31195.33064374371,3841.2040603443415,31200.9769577673
165,2022-07-01,3877.5230052120564,31521.55178184496,3879.4691225631036,31484.797286807123
166,2022-07-05,3883.6654999692214,31390.346252642557,3886.311219781028,31358.091782771487
167,2022-07-06,3897.5424748496866,31461.158791210473,3900.7556472410906,31436.14237325744
168,2022-07-07,3955.8675920628407,31812.762605362364,3958.279946073269,31794.97236068636
169,2022-07-08,3952.583147825417,31765.729126309634,3954.4787809522,31737.19465084611
170,2022-07-11,3907.01989806854,31599.176721028292,3909.3716215155137,31564.875165357644
171,2022-07-12,3870.903879984632,31404.04034594591,3875.921368450106,31388.50110374004
172,2022-07-13,3853.6516387574047,31192.653989970957,3856.408720828618,31177.66314502474
173,2022-07-14,3842.0959483063425,31048.0889491868,3845.0052254654106,31021.56196405284
174,2022-07-15,3915.8689906726536,31715.15779201141,3917.7341847818657,31673.33507681215
175,2022-07-18,3883.118340068005,31496.56506049443,3886.057808772957,31470.606270355132
176,2022-07-19,3990.4022660631786,32261.300089648514,3991.2233771225347,32224.757430375237
177,2022-07-20,4013.9289044570455,32309.74118766014,4016.5644779296617,32287.603360376914
178,2022-07-21,4053.511753412116,32474.01289386884,4055.843184180709,32443.704541348816
179,2022-07-22,4015.682488835164,32334.52399234011,4019.0985880103744,32309.903529087183
180,2022-07-25,4020.9637821195865,32426.512188269982,4024.1668081718,32403.158780057413
181,2022-07-26,3974.5489822857826,32194.89452689284,3976.778949662472,32164.952432470418
182,2022-07-27,4078.5083736301463,32636.89479908015,4079.4104079313374,32610.955806675855
183,2022-07-28,4127.994297106689,32973.46619304231,4129.078965513307,32933.29460894252
184,2022-07-29,4186.643849702246,33293.26890545476,4189.897607450412,33272.86535975802
185,2022-08-01,4174.8246019039225,33245.90084468044,4176.720235030706,33214.074005885486
186,2022-08-02,4147.010269051225,32838.18431020226,4149.60525716708,32806.58910490688
187,2022-08-03,4211.86319443909,33260.194809354456,4212.9580091848975,33217.11493798234
188,2022-08-04,4208.589144012544,33173.34610543203,4208.903433055757,33126.900619108965
189,2022-08-05,4201.74704679462,33251.04033668788,4203.32839087819,33203.937565562635
190,2022-08-08,4196.547171695407,33280.507285470165,4198.260170716764,33239.41510669261
191,2022-08-09,4178.717331549393,33221.58526654659,4180.774811159846,33183.664684916934
192,2022-08-10,4267.6848880607895,33763.987772041146,4267.441375920221,33713.80051380203
193,2022-08-11,4264.674147509818,33791.51850233989,4267.18796491215,33758.40085122258
194,2022-08-12,4338.548405796345,34221.68764808788,4339.410102212462,34178.049480588605
195,2022-08-15,4355.770455477688,34375.14385166304,4356.89546176938,34335.16430559279
196,2022-08-16,4363.9404857711115,34617.982869241336,4366.525080076089,34583.50709350264
197,2022-08-17,4332.355179343228,34443.948899901385,4335.10211507525,34426.39226849845
198,2022-08-18,4342.187724433744,34462.923049130724,4344.985144390031,34444.63786107958
199,2022-08-19,4286.173497839114,34166.63410658439,4289.23472261435,34165.88575220118
200,2022-08-22,4194.449106728192,33514.73032877404,4197.753348700621,33507.01713121587
201,2022-08-23,4185.062505618677,33358.609350067134,4186.856675353557,33349.90230621168
202,2022-08-24,4197.26681936286,33419.06371368014,4199.273814749049,33407.680016051934
203,2022-08-25,4256.413047635369,33746.01538820309,4258.318579629656,33726.977886221735
204,2022-08-26,4113.022754952103,32723.876147827115,4114.887949061315,32703.197413613798
205,2022-08-29,4085.6038818561415,32536.949893451543,4086.2525051492617,32512.632335544204
206,2022-08-30,4040.5472066437196,32224.6247855507,4041.905578736789,32208.539125858675
207,2022-08-31,4008.9621476875236,31940.35900747325,4010.4826137359514,31962.223626013398
208,2022-09-01,4020.9739284587768,32088.34113731937,4022.8997531314435,32095.010994242744
209,2022-09-02,3977.8027400339474,31745.749252142017,3978.046004702828,31739.22193891068
210,2022-09-06,3961.5134111430534,31570.248270638156,3963.8549882508373,31591.229910197057
211,2022-09-07,4034.1715935568636,32012.17529120595,4034.3032484946507,32007.83760746623
212,2022-09-08,4060.8403799678017,32208.052101577538,4060.1511713179207,32199.41632956811
213,2022-09-09,4122.855300042619,32590.38991955207,4122.743690311525,32602.846654417575
214,2022-09-12,4166.492725126829,32823.15189001254,4166.837205715926,32827.875629584865
215,2022-09-13,3986.3476899340385,31529.367927625157,3984.888101920753,31527.370336163098
216,2022-09-14,3999.8494977361484,31559.898014777245,4001.3598174453855,31573.997961648212
217,2022-09-15,3954.5802443441034,31384.26438844885,3955.239013976414,31396.61025599832
218,2022-09-16,3926.1779187617403,31242.962014393608,3924.0593136444572,31063.32330627358
219,2022-09-19,3953.10011618075,31442.913198629343,3970.6970854687615,31541.56135261509
220,2022-09-20,3908.5403641169673,31125.18726861898,3925.5899260320753,31221.249838413
221,2022-09-21,3841.6398579861516,30595.60775608754,3858.1825978851166,30695.16858565704
222,2022-09-22,3809.264126988171,30487.046876184504,3823.4652897793526,30560.353929363122
223,2022-09-23,3743.620529558521,29994.142667750875,3759.605715745392,30073.80479386628
224,2022-09-26,3704.9095233587586,29660.04599066441,3720.0735984862736,29743.35683934134
225,2022-09-27,3697.053782108549,29532.50898175854,3710.9508021957076,29601.44667482143
226,2022-09-28,3769.782741425004,30088.746144474982,3782.919528487949,30155.90996048137
227,2022-09-29,3690.1406605162924,29624.364532863874,3704.1087049777834,29684.565485468807
228,2022-09-30,3634.542433828468,29117.441548272804,3650.638982274745,29193.961773842824
229,2022-10-03,3728.618548386364,29893.265288803505,3740.5998901400467,29941.017425636936
230,2022-10-04,3842.6535020184365,30729.957165608823,3855.1416657882614,30779.3010403367
231,2022-10-05,3834.899224160131,30686.926788574223,3845.7654584896245,30723.55061856102
232,2022-10-06,3795.6103715698932,30335.263581217318,3808.007218287005,30391.07537597151
233,2022-10-07,3689.3195494569363,29696.515398318166,3703.095060945498,29753.49327966419
234,2022-10-10,3661.677456898787,29601.325908637897,3674.713028041516,29659.22438466168
235,2022-10-11,3637.8063379158234,29638.129898013245,3648.3582832021034,29665.30624885539
236,2022-10-12,3625.8351425013316,29609.403384520167,3637.4616098550387,29660.238028693966
237,2022-10-13,3719.9822814335603,30448.569978201183,3731.983915865623,30501.56257549059
238,2022-10-14,3631.957592051803,30039.168656474038,3646.5844061456046,30113.3369111254
239,2022-10-17,3728.1320190486026,30597.67661939562,3739.5862461077613,30642.459095978214
240,2022-10-18,3770.7355074221473,30940.268504572974,3783.6797615121627,30993.179931148854
241,2022-10-19,3745.576793248759,30838.914000211968,3757.831838688893,30875.597223403784
242,2022-10-20,3715.796050366633,30747.46232290075,3725.3952296557704,30767.137311949282
243,2022-10-21,3803.9526421578644,31506.65200647977,3815.356137521072,31547.6432168088
244,2022-10-24,3849.151118647264,31929.40096114767,3861.223529981972,31975.400998433106
245,2022-10-25,3911.763930319249,32271.121745984776,3923.0558159513625,32311.930817151755
246,2022-10-26,3882.8649290599337,32273.523211240954,3893.4067280070235,32306.86259699033
247,2022-10-27,3859.2469736133535,32470.34239379881,3871.613381312894,32511.618691511918
248,2022-10-28,3954.286247979271,33310.16825205551,3964.615221275051,33344.83408605026
249,2022-10-31,3924.8094003294805,33179.558634676774,3935.979777362997,33222.183158143765
250,2022-11-01,3908.7128518832033,33098.72052310204,3918.7478288141506,33130.95519523811
251,2022-11-02,3810.987272348718,32586.384837760444,3820.170946674426,32617.037670869566
252,2022-11-03,3770.644190369434,32437.87608816318,3778.6115413507373,32453.840981671667
253,2022-11-04,3821.9955554268768,32845.331292539275,3831.0676200214907,32870.44867894084
254,2022-11-07,3858.740151597211,33274.89264782259,3867.3053941756825,33286.042732177724
255,2022-11-08,3880.3409653184112,33613.27553453776,3887.578274821384,33627.6407710578
256,2022-11-09,3799.7156793949853,32957.560692738836,3806.7401632466485,32970.79943813706
257,2022-11-10,4010.3509587981644,34175.384705456854,4015.044011881234,34171.96761639489
258,2022-11-11,4047.4095965400247,34208.31625786512,4054.829540148424,34223.66346204143
259,2022-11-14,4011.242846760165,33994.27502562592,4020.11223204266,34018.907367519845
260,2022-11-15,4046.19327319562,34051.26478561294,4054.06930712421,34063.507704940384
261,2022-11-16,4012.803898165354,34011.637639225795,4022.6463421233725,34049.3166884884
262,2022-11-17,4000.4070514482423,34004.027389889656,4009.215558695595,34039.18024816555
263,2022-11-18,4019.443316071159,34206.11870927949,4028.2213843009404,34235.827190428856
264,2022-11-21,4003.833049490956,34160.08897539155,4012.0030797843788,34195.281429137445
265,2022-11-22,4058.205053966873,34563.33716107896,4064.9659804712746,34591.61624576092
266,2022-11-23,4082.208075359312,34660.60343316132,4088.0263822057605,34677.77598850515
267,2022-11-25,4081.052630050049,34815.66325327193,4087.519560189618,34824.754373186486
268,2022-11-28,4018.0240659429473,34311.30407536408,4024.4202191798713,34333.13701752822
269,2022-11-29,4011.6279127060234,34314.416279306955,4016.0576559135193,34318.94600107623
270,2022-11-30,4135.779261454253,35061.713463468135,4136.934706763516,35071.06987303177
271,2022-12-01,4132.190921984495,34864.29836908661,4137.441528779658,34898.7503875433
272,2022-12-02,4127.254356760855,34899.64128561855,4131.1062535778765,34929.159708511856
273,2022-12-05,4053.4003911527093,34410.27691220392,4057.870472245279,34449.706081241005
274,2022-12-06,3995.034688582794,34054.72938923892,3998.825707364673,34091.88973784437
275,2022-12-07,3987.594452296014,34056.333005774366,3990.4631440983208,34083.780585586086
276,2022-12-08,4017.5882683011373,34242.3960789037,4019.8588210345883,34264.20922333284
277,2022-12-09,3988.060688955395,33933.21485132174,3989.9563220821783,33955.047793485886
278,2022-12-12,4045.007388868786,34469.00491332443,4046.213565874001,34481.12904624184
279,2022-12-13,4074.4941353860795,34574.02001888797,4077.1297088586957,34598.711753986914
280,2022-12-14,4049.832344361331,34429.7895598254,4052.5488410757825,34456.801589467
281,2022-12-15,3948.903738774632,33655.23089456156,3950.1707938149884,33665.14560025235
282,2022-12-16,3904.921833101325,33369.62876937124,3924.292431974148,33416.25639485635
283,2022-12-19,3869.748187203682,33204.48398304878,3897.9681261523065,33422.88467653621
284,2022-12-20,3873.7624254477487,33297.94117091607,3901.7692912733755,33503.97619911902
285,2022-12-21,3931.3575011825724,33831.87024582824,3959.040179097483,34027.016519778124
286,2022-12-22,3874.5427036786555,33478.11639765475,3901.7692912733755,33661.091024123205
287,2022-12-23,3897.278917502425,33656.96517614805,3922.5489939352196,33830.369577514815
288,2022-12-27,3881.496410627674,33695.10749240978,3907.597744459015,33871.92898283851
289,2022-12-28,3834.8383461249887,33324.268198926475,3859.449652925473,33496.88069089302
290,2022-12-29,3901.7997302909466,33674.06645964586,3924.57628199979,33830.369577514815
291,2022-12-30,3891.886261958596,33599.512149161885,3913.679608652725,33739.14161460916
292,2023-01-03,3876.3165807351543,33588.48481076379,3898.474948168449,33732.04610638316
293,2023-01-04,3905.5400173768735,33723.70334085182,3927.363803088574,33871.92898283851
294,2023-01-05,3860.0579383335194,33379.377174087975,3881.2429996196024,33521.208147667865
295,2023-01-06,3948.2246764639413,34089.46649507969,3968.9232084122627,34232.786258331995
296,2023-01-09,3945.1938907062763,33974.96431490148,3967.149331355764,34129.394567038915
297,2023-01-10,3972.724373533332,34163.96141235864,3994.5177202274613,34310.83684881795
298,2023-01-11,4023.771595886751,34436.5405874623,4044.4396888175015,34575.39794124436
299,2023-01-12,4037.5164208860547,34656.45778745115,4058.1238832533504,34787.24954399194
300,2023-01-13,4053.6538021607807,34770.635284775264,4073.0751327295557,34885.57301512359
301,2023-01-17,4045.422893832216,34373.53231603358,4064.2057474470607,34484.1699783387
302,2023-01-18,3982.465601571134,33751.265747526566,3999.5859403888867,33841.519661869956
303,2023-01-19,3952.0461342633907,33495.419618049615,3968.9232084122627,33591.14958589554
304,2023-01-20,4026.8125279836067,33830.864520889954,4042.919222769074,33930.72033671104
305,2023-01-23,4074.656476813125,34088.40137693639,4091.5741363187585,34187.172276879166
306,2023-01-24,4071.7573459932473,34194.228189635156,4087.772971197689,34287.52303607539
307,2023-01-25,4071.0174056474143,34204.24188400097,4087.0127381734756,34284.48210397854
308,2023-01-26,4115.830568719268,34412.61700448157,4131.1062535778765,34487.210910435555
309,2023-01-27,4126.098911451593,34441.67611992275,4139.975638860371,34510.52472317811
310,2023-01-30,4072.5886033917936,34177.126906137346,4087.519560189618,34245.96363075171
311,2023-01-31,4132.221361002065,34551.11007993953,4145.804092046011,34622.02556672947
312,2023-02-01,4175.412594633588,34558.1263972255,4188.630552410055,34613.91641447119
313,2023-02-02,4236.7885428111,34518.57448223137,4248.688961322947,34562.220568824654
314,2023-02-03,4192.918246868887,34388.8993179449,4204.3420349104745,34425.37862446616
315,2023-02-06,4167.17178743752,34353.429695908926,4179.761167127561,34396.99659156218
316,2023-02-07,4220.813750435107,34622.72640654867,4232.724067814457,34672.707768343724
317,2023-02-08,4174.044076201328,34412.21313068746,4186.856675353557,34458.828877531574
318,2023-02-09,4137.188117771588,34159.68114205044,4147.577969102509,34194.26778510516
319,2023-02-10,4146.270328705392,34331.38293820673,4155.68712136079,34357.464474303066
320,2023-02-13,4193.7393579282425,34713.18225778911,4203.835212894332,34735.5536983454
321,2023-02-14,4192.563372468911,34554.384625309445,4202.061335837833,34586.54802559949
322,2023-02-15,4204.190087294307,34593.695007936505,4214.985297249468,34640.2711593106
323,2023-02-16,4146.21959700944,34156.61249312457,4155.68712136079,34199.33600526659
324,2023-02-17,4134.745324743588,34288.22387589459,4143.269981965298,34328.068797366795
325,2023-02-21,4051.879925104282,33581.61103716985,4060.4045823259917,33614.463398638094
326,2023-02-22,4045.5040645457384,33495.95811644176,4053.5624851080674,33530.33094395843
327,2023-02-23,4067.0642929101773,33606.263176798784,4073.581954745698,33634.736279283796
328,2023-02-24,4024.207393528561,33264.67701655972,4029.995261357439,33273.8790037903
329,2023-02-27,4036.5738012281017,33337.82964740529,4042.4124007529317,33358.01145846996
330,2023-02-28,4024.318755787968,33102.26827721504,4029.7418503493677,33127.914263141254
331,2023-03-01,4005.302783843432,33107.4790410685,4010.4826137359514,33139.06434749639
332,2023-03-02,4035.6717669269105,33453.872091366924,4039.118057648005,33468.49865798904
333,2023-03-03,4100.838733886301,33846.55620565537,4105.004919746536,33869.90169477394
334,2023-03-06,4103.656693992657,33887.58107213391,4107.79244083532,33907.406523968486
